,ID,toplam,Tarih,Donem,genel_renkli,genel_sb,dijital_islemler
9706,VBAYANER,4,2025-12-22,2025-12,4,0,0
9707,bunver,4,2025-12-22,2025-12,3,1,0
9708,hakdemir,76,2025-12-22,2025-12,63,13,0
9709,gakca,2,2025-12-22,2025-12,1,1,0
9710,ierdil,14,2025-12-22,2025-12,9,5,0
9711,bsakrak,7,2025-12-22,2025-12,7,0,0
9712,adogan,20,2025-12-22,2025-12,20,0,0
9713,akamera,12,2025-12-22,2025-12,0,12,0
9714,abarkod,8,2025-12-22,2025-12,0,8,0
9715,vgemici,1,2025-12-22,2025-12,1,0,0
9716,tcapkin,3,2025-12-22,2025-12,3,0,0
9717,ntanriverdi,16,2025-12-22,2025-12,13,3,0
9718,fbasak,3,2025-12-22,2025-12,1,2,0
9719,aayhan,3,2025-12-22,2025-12,2,0,1
9720,MMUTLU,6,2025-12-22,2025-12,4,2,0
9721,fimetin,6,2025-12-22,2025-12,6,0,0
9722,ggirgin,7,2025-12-22,2025-12,5,2,0
9723,asablon,5,2025-12-22,2025-12,5,0,0
9724,ayyilmaz,4,2025-12-22,2025-12,4,0,0
9725,iunlu,2,2025-12-22,2025-12,2,0,0
9726,mertan,7,2025-12-22,2025-12,5,2,0
9727,gekim,68,2025-12-22,2025-12,0,68,0
9728,eanli,7,2025-12-22,2025-12,2,5,0
9729,amasun,2,2025-12-22,2025-12,0,2,0
9730,fozay,19,2025-12-22,2025-12,18,1,0
9731,mkorucu,3,2025-12-22,2025-12,2,1,0
9732,ogungor,2,2025-12-22,2025-12,2,0,0
9733,gayilmaz,16,2025-12-22,2025-12,11,5,0
9734,tevirgen,21,2025-12-22,2025-12,7,10,4
9735,ebalaban,92,2025-12-22,2025-12,41,51,0
9736,stjegitim,2,2025-12-23,2025-12,2,0,0
9737,mguder,2,2025-12-23,2025-12,2,0,0
9738,ierdil,6,2025-12-23,2025-12,2,4,0
9739,pstjbmetiner,7,2025-12-23,2025-12,6,1,0
9740,fgulsever,96,2025-12-23,2025-12,0,96,0
9741,nakilli,37,2025-12-23,2025-12,0,37,0
9742,mecigdem,2,2025-12-23,2025-12,0,2,0
9743,udalyan,2,2025-12-23,2025-12,1,0,1
9744,aapak,27,2025-12-23,2025-12,6,21,0
9745,fcolak,7,2025-12-23,2025-12,7,0,0
9746,hakand,17,2025-12-23,2025-12,3,14,0
9747,sekisa,19,2025-12-23,2025-12,19,0,0
9748,bunver,4,2025-12-23,2025-12,1,3,0
9749,egonce,23,2025-12-23,2025-12,5,18,0
9750,herbilgin,3,2025-12-23,2025-12,3,0,0
9751,hakdemir,35,2025-12-23,2025-12,34,1,0
9752,uunver,16,2025-12-23,2025-12,14,2,0
9753,msevim,16,2025-12-23,2025-12,9,7,0
9754,sapra,1,2025-12-23,2025-12,1,0,0
9755,eozkan,26,2025-12-23,2025-12,25,1,0
9756,gbalvan,1,2025-12-23,2025-12,0,1,0
9757,dcolor,73,2025-12-23,2025-12,0,73,0
9758,sutetik,42,2025-12-23,2025-12,0,42,0
9759,bfirat,52,2025-12-23,2025-12,50,2,0
9760,dayakta,3,2025-12-23,2025-12,0,3,0
9761,mkarsiv,4,2025-12-23,2025-12,4,0,0
9762,gakca,2,2025-12-23,2025-12,2,0,0
9763,akamera,102,2025-12-23,2025-12,0,102,0
9764,sfirinci,6,2025-12-23,2025-12,6,0,0
9765,abarkod,20,2025-12-23,2025-12,0,20,0
9766,vgemici,3,2025-12-23,2025-12,3,0,0
9767,ntanriverdi,3,2025-12-23,2025-12,2,1,0
9768,cer,3,2025-12-23,2025-12,1,2,0
9769,aayhan,70,2025-12-23,2025-12,0,67,3
9770,mkarabiyik,2,2025-12-23,2025-12,0,2,0
9771,mkofis,2,2025-12-23,2025-12,2,0,0
9772,obali,1,2025-12-23,2025-12,1,0,0
9773,MMUTLU,4,2025-12-23,2025-12,2,2,0
9774,fimetin,17,2025-12-23,2025-12,5,12,0
9775,ggirgin,21,2025-12-23,2025-12,13,8,0
9776,tevirgen,45,2025-12-23,2025-12,9,23,13
9777,fyakut,51,2025-12-23,2025-12,21,30,0
9778,gayilmaz,3,2025-12-23,2025-12,3,0,0
9779,klaboratuar,4,2025-12-23,2025-12,0,4,0
9780,dnoic,24,2025-12-23,2025-12,20,3,1
9781,caozturk,2,2025-12-23,2025-12,2,0,0
9782,ebalaban,31,2025-12-23,2025-12,31,0,0
9783,fozay,6,2025-12-23,2025-12,6,0,0
9784,fbalaban,2,2025-12-23,2025-12,1,1,0
9785,gbakanoglu,12,2025-12-23,2025-12,4,8,0
9786,scabuker,14,2025-12-23,2025-12,14,0,0
9787,gekim,69,2025-12-23,2025-12,0,69,0
9788,iunlu,4,2025-12-23,2025-12,2,2,0
9789,eulsever,10,2025-12-23,2025-12,6,4,0
9790,acelebi,3,2025-12-24,2025-12,2,1,0
9791,stjegitim,1,2025-12-24,2025-12,1,0,0
9792,ytinmaz,2,2025-12-24,2025-12,2,0,0
9793,rkontrol,1,2025-12-24,2025-12,1,0,0
9794,mecigdem,10,2025-12-24,2025-12,8,2,0
9795,pstjbmetiner,5,2025-12-24,2025-12,4,1,0
9796,fgulsever,4,2025-12-24,2025-12,0,4,0
9797,hakand,7,2025-12-24,2025-12,7,0,0
9798,fcolak,28,2025-12-24,2025-12,11,17,0
9799,ierdil,7,2025-12-24,2025-12,2,5,0
9800,sekisa,30,2025-12-24,2025-12,29,1,0
9801,mmollaoglu,2,2025-12-24,2025-12,0,2,0
9802,egonce,6,2025-12-24,2025-12,4,2,0
9803,hakdemir,2,2025-12-24,2025-12,2,0,0
9804,uunver,60,2025-12-24,2025-12,0,60,0
9805,msevim,27,2025-12-24,2025-12,12,15,0
9806,BDEMIRAL,1,2025-12-24,2025-12,1,0,0
9807,gbalvan,16,2025-12-24,2025-12,0,16,0
9808,dcolor,74,2025-12-24,2025-12,0,74,0
9809,sutetik,7,2025-12-24,2025-12,0,7,0
9810,ersener,12,2025-12-24,2025-12,12,0,0
9811,hbulut,1,2025-12-24,2025-12,1,0,0
9812,aapak,64,2025-12-24,2025-12,0,64,0
9813,mkarsiv,12,2025-12-24,2025-12,12,0,0
9814,bfirat,89,2025-12-24,2025-12,89,0,0
9815,dayakta,9,2025-12-24,2025-12,9,0,0
9816,gakca,3,2025-12-24,2025-12,1,2,0
9817,ubasdas,11,2025-12-24,2025-12,11,0,0
9818,akamera,6,2025-12-24,2025-12,0,6,0
9819,ntanriverdi,16,2025-12-24,2025-12,16,0,0
9820,asablon,2,2025-12-24,2025-12,2,0,0
9821,fbasak,3,2025-12-24,2025-12,3,0,0
9822,cer,2,2025-12-24,2025-12,2,0,0
9823,mkarabiyik,2,2025-12-24,2025-12,0,2,0
9824,fimetin,16,2025-12-24,2025-12,3,13,0
9825,ggirgin,3,2025-12-24,2025-12,2,1,0
9826,ekaradavut,22,2025-12-24,2025-12,17,5,0
9827,mertan,7,2025-12-24,2025-12,6,1,0
9828,aayhan,12,2025-12-24,2025-12,5,7,0
9829,tevirgen,12,2025-12-24,2025-12,2,9,1
9830,ayyilmaz,2,2025-12-24,2025-12,1,1,0
9831,iunlu,2,2025-12-24,2025-12,0,2,0
9832,gekim,37,2025-12-24,2025-12,0,37,0
9833,fozay,44,2025-12-24,2025-12,40,4,0
9834,amasun,11,2025-12-24,2025-12,0,11,0
9835,saskin,6,2025-12-24,2025-12,6,0,0
9836,klaboratuar,8,2025-12-24,2025-12,3,5,0
9837,okanat,1,2025-12-24,2025-12,1,0,0
9838,ogungor,5,2025-12-24,2025-12,3,2,0
9839,ebalaban,12,2025-12-24,2025-12,12,0,0
9840,ebekyel,1,2025-12-25,2025-12,0,0,1
9841,dayakta,3,2025-12-25,2025-12,0,3,0
9842,aapak,49,2025-12-25,2025-12,0,49,0
9843,mecigdem,3,2025-12-25,2025-12,1,2,0
9844,fgulsever,2,2025-12-25,2025-12,0,2,0
9845,mguder,1,2025-12-25,2025-12,1,0,0
9846,zyuksel,2,2025-12-25,2025-12,0,2,0
9847,pstjbmetiner,13,2025-12-25,2025-12,12,1,0
9848,ierdil,9,2025-12-25,2025-12,4,5,0
9849,mguray,3,2025-12-25,2025-12,1,2,0
9850,kbtlideri,2,2025-12-25,2025-12,2,0,0
9851,stjegitim,11,2025-12-25,2025-12,5,1,5
9852,bfirat,65,2025-12-25,2025-12,63,2,0
9853,fcolak,19,2025-12-25,2025-12,18,1,0
9854,sekisa,14,2025-12-25,2025-12,14,0,0
9855,mkarsiv,2,2025-12-25,2025-12,2,0,0
9856,egonce,6,2025-12-25,2025-12,2,4,0
9857,hakdemir,5,2025-12-25,2025-12,3,2,0
9858,msevim,6,2025-12-25,2025-12,5,1,0
9859,sapra,4,2025-12-25,2025-12,2,2,0
9860,gbalvan,11,2025-12-25,2025-12,0,11,0
9861,dcolor,50,2025-12-25,2025-12,0,50,0
9862,sutetik,14,2025-12-25,2025-12,0,14,0
9863,mceylan,7,2025-12-25,2025-12,7,0,0
9864,acelebi,1,2025-12-25,2025-12,0,1,0
9865,gakca,8,2025-12-25,2025-12,8,0,0
9866,tevirgen,30,2025-12-25,2025-12,3,19,8
9867,iunlu,6,2025-12-25,2025-12,6,0,0
9868,abarkod,4,2025-12-25,2025-12,0,4,0
9869,vgemici,1,2025-12-25,2025-12,0,1,0
9870,tcapkin,4,2025-12-25,2025-12,0,4,0
9871,bkibar,11,2025-12-25,2025-12,0,11,0
9872,ogun,1,2025-12-25,2025-12,1,0,0
9873,aayhan,96,2025-12-25,2025-12,0,96,0
9874,mkarabiyik,10,2025-12-25,2025-12,10,0,0
9875,mkofis,21,2025-12-25,2025-12,20,1,0
9876,obali,4,2025-12-25,2025-12,4,0,0
9877,ggirgin,11,2025-12-25,2025-12,9,2,0
9878,ekaradavut,37,2025-12-25,2025-12,37,0,0
9879,ayyilmaz,2,2025-12-25,2025-12,2,0,0
9880,sfirinci,8,2025-12-25,2025-12,8,0,0
9881,eulsever,2,2025-12-25,2025-12,0,2,0
9882,gekim,21,2025-12-25,2025-12,0,21,0
9883,ekaragoz,4,2025-12-25,2025-12,4,0,0
9884,ebalaban,13,2025-12-25,2025-12,13,0,0
9885,caozturk,71,2025-12-25,2025-12,70,1,0
9886,dnoic,28,2025-12-25,2025-12,28,0,0
9887,amasun,16,2025-12-25,2025-12,3,13,0
9888,oicoz,2,2025-12-25,2025-12,2,0,0
9889,kcakir,7,2025-12-25,2025-12,7,0,0
9890,klaboratuar,5,2025-12-25,2025-12,0,5,0
9891,ogungor,1,2025-12-25,2025-12,1,0,0
9892,caki,2,2025-12-25,2025-12,0,2,0
9893,stjegitim,30,2025-12-26,2025-12,20,0,10
9894,udalyan,6,2025-12-26,2025-12,2,4,0
9895,mecigdem,2,2025-12-26,2025-12,0,2,0
9896,gsapmaz,55,2025-12-26,2025-12,53,2,0
9897,pstjbmetiner,3,2025-12-26,2025-12,2,1,0
9898,ierdil,26,2025-12-26,2025-12,5,21,0
9899,mguray,7,2025-12-26,2025-12,7,0,0
9900,mkarsiv,2,2025-12-26,2025-12,2,0,0
9901,dcolor,64,2025-12-26,2025-12,0,64,0
9902,hakdemir,36,2025-12-26,2025-12,34,2,0
9903,uunver,130,2025-12-26,2025-12,6,124,0
9904,msevim,17,2025-12-26,2025-12,14,3,0
9905,gbalvan,9,2025-12-26,2025-12,0,9,0
9906,gakca,1,2025-12-26,2025-12,1,0,0
9907,sutetik,4,2025-12-26,2025-12,0,4,0
9908,hbulut,12,2025-12-26,2025-12,6,6,0
9909,bfirat,53,2025-12-26,2025-12,53,0,0
9910,herbilgin,4,2025-12-26,2025-12,4,0,0
9911,adogan,4,2025-12-26,2025-12,0,1,3
9912,satinalmastajyer,1,2025-12-26,2025-12,1,0,0
9913,amasun,69,2025-12-26,2025-12,0,69,0
9914,akamera,12,2025-12-26,2025-12,0,12,0
9915,ntanriverdi,9,2025-12-26,2025-12,9,0,0
9916,ogun,1,2025-12-26,2025-12,1,0,0
9917,mkofis,69,2025-12-26,2025-12,69,0,0
9918,obali,3,2025-12-26,2025-12,3,0,0
9919,MMUTLU,4,2025-12-26,2025-12,4,0,0
9920,fimetin,92,2025-12-26,2025-12,83,9,0
9921,ggirgin,2,2025-12-26,2025-12,2,0,0
9922,vgemici,5,2025-12-26,2025-12,4,1,0
9923,ayyilmaz,2,2025-12-26,2025-12,2,0,0
9924,mertan,21,2025-12-26,2025-12,21,0,0
9925,ebalaban,14,2025-12-26,2025-12,14,0,0
9926,caozturk,14,2025-12-26,2025-12,14,0,0
9927,fozay,1,2025-12-26,2025-12,1,0,0
9928,klaboratuar,11,2025-12-26,2025-12,0,11,0
9929,oicoz,14,2025-12-26,2025-12,14,0,0
9930,ogungor,4,2025-12-26,2025-12,3,1,0
9931,tevirgen,11,2025-12-26,2025-12,7,4,0
9932,uunver,22,2025-12-27,2025-12,10,12,0
9933,dcolor,30,2025-12-27,2025-12,0,30,0
9934,ebalaban,6,2025-12-27,2025-12,6,0,0
9935,mecigdem,8,2025-12-27,2025-12,0,8,0
9936,hakdemir,2,2025-12-27,2025-12,2,0,0
9937,bunver,10,2025-12-28,2025-12,10,0,0
9938,fgulsever,22,2025-12-28,2025-12,3,19,0
9939,ersener,2,2025-12-28,2025-12,2,0,0
9940,dcolor,8,2025-12-28,2025-12,0,8,0
9941,egonce,14,2025-12-28,2025-12,13,1,0
9942,fcolak,13,2025-12-28,2025-12,1,12,0
9943,rkontrol,1,2025-12-28,2025-12,1,0,0
9944,otanriverdi,89,2025-12-28,2025-12,44,0,45
9945,ierdil,7,2025-12-28,2025-12,2,5,0
9946,BSOGUT,1,2025-12-28,2025-12,1,0,0
9947,aapak,154,2025-12-28,2025-12,6,148,0
9948,nakilli,1,2025-12-28,2025-12,1,0,0
9949,dayakta,3,2025-12-28,2025-12,0,3,0
9950,gekim,149,2025-12-28,2025-12,0,149,0
9951,dnoic,94,2025-12-28,2025-12,34,2,58
9952,klaboratuar,4,2025-12-28,2025-12,4,0,0
9953,mkofis,1,2025-12-28,2025-12,1,0,0
9954,aayhan,12,2025-12-28,2025-12,8,2,2
9955,abarkod,9,2025-12-28,2025-12,0,9,0
9956,esaribuyuk,1,2025-12-28,2025-12,0,1,0
9957,mkarsiv,2,2025-12-29,2025-12,2,0,0
9958,stjegitim,50,2025-12-29,2025-12,0,50,0
9959,rkontrol,3,2025-12-29,2025-12,1,2,0
9960,nsevkiyat,45,2025-12-29,2025-12,45,0,0
9961,gsapmaz,58,2025-12-29,2025-12,57,1,0
9962,ierdil,9,2025-12-29,2025-12,4,5,0
9963,pstjbmetiner,1,2025-12-29,2025-12,1,0,0
9964,egonce,21,2025-12-29,2025-12,15,6,0
9965,fgulsever,81,2025-12-29,2025-12,2,79,0
9966,mguray,4,2025-12-29,2025-12,4,0,0
9967,hakdemir,21,2025-12-29,2025-12,21,0,0
9968,sapra,3,2025-12-29,2025-12,3,0,0
9969,mbayirli,50,2025-12-29,2025-12,49,1,0
9970,msevim,9,2025-12-29,2025-12,9,0,0
9971,hbinay,3,2025-12-29,2025-12,3,0,0
9972,gbalvan,27,2025-12-29,2025-12,6,21,0
9973,dcolor,42,2025-12-29,2025-12,0,42,0
9974,ekoksal,1,2025-12-29,2025-12,1,0,0
9975,sutetik,23,2025-12-29,2025-12,0,23,0
9976,hbulut,36,2025-12-29,2025-12,32,4,0
9977,bfirat,68,2025-12-29,2025-12,68,0,0
9978,VBAYANER,54,2025-12-29,2025-12,54,0,0
9979,BSOGUT,18,2025-12-29,2025-12,1,0,17
9980,uunver,9,2025-12-29,2025-12,9,0,0
9981,hakand,1,2025-12-29,2025-12,0,1,0
9982,ersener,10,2025-12-29,2025-12,10,0,0
9983,aapak,135,2025-12-29,2025-12,0,135,0
9984,akamera,10,2025-12-29,2025-12,0,10,0
9985,abarkod,13,2025-12-29,2025-12,0,13,0
9986,ntanriverdi,6,2025-12-29,2025-12,2,4,0
9987,bkibar,3,2025-12-29,2025-12,0,3,0
9988,mkarabiyik,4,2025-12-29,2025-12,0,4,0
9989,obali,8,2025-12-29,2025-12,4,1,3
9990,fimetin,47,2025-12-29,2025-12,2,45,0
9991,eatasoy,1,2025-12-29,2025-12,0,1,0
9992,ggirgin,12,2025-12-29,2025-12,5,7,0
9993,ekaradavut,49,2025-12-29,2025-12,13,36,0
9994,ayyilmaz,1,2025-12-29,2025-12,1,0,0
9995,mecigdem,8,2025-12-29,2025-12,4,4,0
9996,eulsever,7,2025-12-29,2025-12,1,6,0
9997,tevirgen,18,2025-12-29,2025-12,1,15,2
9998,gakca,26,2025-12-29,2025-12,13,13,0
9999,sfirinci,2,2025-12-29,2025-12,2,0,0
10000,saskin,33,2025-12-29,2025-12,33,0,0
10001,gekim,87,2025-12-29,2025-12,0,87,0
10002,fyakut,2,2025-12-29,2025-12,2,0,0
10003,amasun,105,2025-12-29,2025-12,1,104,0
10004,ebalaban,23,2025-12-29,2025-12,23,0,0
10005,caozturk,7,2025-12-29,2025-12,5,2,0
10006,ogungor,1,2025-12-29,2025-12,1,0,0
10007,eanli,4,2025-12-29,2025-12,0,4,0
10008,fyakut,10,2025-12-30,2025-12,9,1,0
10009,zyuksel,30,2025-12-30,2025-12,30,0,0
10010,gakca,4,2025-12-30,2025-12,4,0,0
10011,udalyan,4,2025-12-30,2025-12,3,1,0
10012,mecigdem,5,2025-12-30,2025-12,0,5,0
10013,hakand,51,2025-12-30,2025-12,11,39,1
10014,gsapmaz,11,2025-12-30,2025-12,11,0,0
10015,mguder,30,2025-12-30,2025-12,30,0,0
10016,pstjbmetiner,1,2025-12-30,2025-12,1,0,0
10017,hakdemir,2,2025-12-30,2025-12,2,0,0
10018,mguray,11,2025-12-30,2025-12,11,0,0
10019,eyuksel,16,2025-12-30,2025-12,14,2,0
10020,mkarsiv,1,2025-12-30,2025-12,1,0,0
10021,egonce,10,2025-12-30,2025-12,4,6,0
10022,adogan,28,2025-12-30,2025-12,28,0,0
10023,msevim,14,2025-12-30,2025-12,6,8,0
10024,gbalvan,18,2025-12-30,2025-12,1,17,0
10025,dcolor,60,2025-12-30,2025-12,0,60,0
10026,sutetik,14,2025-12-30,2025-12,0,14,0
10027,bfirat,20,2025-12-30,2025-12,20,0,0
10028,ierdil,8,2025-12-30,2025-12,3,5,0
10029,cisahin,11,2025-12-30,2025-12,0,11,0
10030,oicoz,1,2025-12-30,2025-12,1,0,0
10031,amasun,42,2025-12-30,2025-12,7,35,0
10032,akamera,18,2025-12-30,2025-12,0,18,0
10033,ngogce,13,2025-12-30,2025-12,13,0,0
10034,ttlideri,11,2025-12-30,2025-12,1,10,0
10035,ntanriverdi,9,2025-12-30,2025-12,6,3,0
10036,asablon,2,2025-12-30,2025-12,2,0,0
10037,cer,2,2025-12-30,2025-12,0,2,0
10038,mkarabiyik,4,2025-12-30,2025-12,0,4,0
10039,obali,1,2025-12-30,2025-12,0,1,0
10040,eanli,4,2025-12-30,2025-12,0,4,0
10041,MMUTLU,24,2025-12-30,2025-12,24,0,0
10042,ggirgin,14,2025-12-30,2025-12,4,6,4
10043,mertan,7,2025-12-30,2025-12,7,0,0
10044,ayyilmaz,5,2025-12-30,2025-12,5,0,0
10045,tevirgen,26,2025-12-30,2025-12,8,16,2
10046,ogungor,1,2025-12-30,2025-12,1,0,0
10047,dnoic,9,2025-12-30,2025-12,9,0,0
10048,caozturk,44,2025-12-30,2025-12,39,5,0
10049,ebalaban,14,2025-12-30,2025-12,14,0,0
10050,fimetin,8,2025-12-30,2025-12,8,0,0
10051,alofca,131,2025-12-30,2025-12,0,131,0
10052,bfirat,11,2025-12-31,2025-12,11,0,0
10053,VBAYANER,7,2025-12-31,2025-12,4,3,0
10054,dcolor,12,2025-12-31,2025-12,0,12,0
10055,mkarabiyik,3,2025-12-31,2025-12,3,0,0
10056,ngogce,20,2025-12-31,2025-12,5,0,15
10057,nibolkis,16,2025-12-31,2025-12,10,6,0
10058,akapucu,18,2026-01-01,2026-01,18,0,0
10059,ersener,38,2026-01-01,2026-01,38,0,0
10060,egonce,53,2026-01-01,2026-01,28,25,0
10061,mkarsiv,5,2026-01-01,2026-01,5,0,0
10062,fcolak,5,2026-01-01,2026-01,3,2,0
10063,cyildiz,4,2026-01-01,2026-01,2,2,0
10064,acelebi,3,2026-01-01,2026-01,2,1,0
10065,ierdil,4,2026-01-01,2026-01,0,4,0
10066,fgulsever,35,2026-01-01,2026-01,0,35,0
10067,sapra,14,2026-01-01,2026-01,12,2,0
10068,aapak,92,2026-01-01,2026-01,0,92,0
10069,BSOGUT,29,2026-01-01,2026-01,28,1,0
10070,hktlideri,1,2026-01-01,2026-01,1,0,0
10071,aayhan,74,2026-01-01,2026-01,14,60,0
10072,abarkod,1,2026-01-01,2026-01,0,1,0
10073,gekim,149,2026-01-01,2026-01,0,149,0
10074,iunlu,3,2026-01-01,2026-01,3,0,0
10075,dayakta,66,2026-01-01,2026-01,63,3,0
10076,gbakanoglu,31,2026-01-01,2026-01,31,0,0
10077,mecigdem,3,2026-01-02,2026-01,0,3,0
10078,zyuksel,110,2026-01-02,2026-01,50,60,0
10079,sutetik,17,2026-01-02,2026-01,0,17,0
10080,baozturk,1,2026-01-02,2026-01,1,0,0
10081,gsapmaz,5,2026-01-02,2026-01,5,0,0
10082,carican,8,2026-01-02,2026-01,8,0,0
10083,mguder,2,2026-01-02,2026-01,2,0,0
10084,ierdil,5,2026-01-02,2026-01,0,5,0
10085,msevim,20,2026-01-02,2026-01,3,17,0
10086,mkarsiv,1,2026-01-02,2026-01,1,0,0
10087,hakdemir,30,2026-01-02,2026-01,29,1,0
10088,hbinay,28,2026-01-02,2026-01,28,0,0
10089,eozkan,34,2026-01-02,2026-01,14,20,0
10090,dcolor,35,2026-01-02,2026-01,0,35,0
10091,ekoksal,1,2026-01-02,2026-01,1,0,0
10092,udalyan,4,2026-01-02,2026-01,2,2,0
10093,acelebi,3,2026-01-02,2026-01,1,2,0
10094,gakca,6,2026-01-02,2026-01,4,2,0
10095,ebalaban,13,2026-01-02,2026-01,12,1,0
10096,saskin,27,2026-01-02,2026-01,27,0,0
10097,adogan,11,2026-01-02,2026-01,11,0,0
10098,mkarabiyik,2,2026-01-02,2026-01,0,2,0
10099,mkofis,10,2026-01-02,2026-01,10,0,0
10100,obali,5,2026-01-02,2026-01,2,3,0
10101,MMUTLU,11,2026-01-02,2026-01,11,0,0
10102,fimetin,37,2026-01-02,2026-01,28,9,0
10103,sucakir,1,2026-01-02,2026-01,1,0,0
10104,eatasoy,1,2026-01-02,2026-01,1,0,0
10105,dustasi,11,2026-01-02,2026-01,11,0,0
10106,mertan,7,2026-01-02,2026-01,4,3,0
10107,ayyilmaz,2,2026-01-02,2026-01,2,0,0
10108,tevirgen,35,2026-01-02,2026-01,6,14,15
10109,ogungor,19,2026-01-02,2026-01,19,0,0
10110,caozturk,23,2026-01-02,2026-01,20,3,0
10111,amasun,109,2026-01-02,2026-01,11,98,0
10112,fozay,54,2026-01-02,2026-01,47,7,0
10113,ggirgin,55,2026-01-02,2026-01,42,13,0
10114,dcolor,40,2026-01-03,2026-01,0,40,0
10115,hakdemir,2,2026-01-03,2026-01,2,0,0
10116,rkontrol,1,2026-01-03,2026-01,1,0,0
10117,kbtlideri,8,2026-01-03,2026-01,8,0,0
10118,saskin,27,2026-01-03,2026-01,27,0,0
10119,ebalaban,4,2026-01-03,2026-01,4,0,0
10120,mceylan,7,2026-01-03,2026-01,7,0,0
10121,BSOGUT,1,2026-01-04,2026-01,0,0,1
10122,uunver,10,2026-01-04,2026-01,10,0,0
10123,egonce,15,2026-01-04,2026-01,11,4,0
10124,mkarsiv,5,2026-01-04,2026-01,3,2,0
10125,aildeniz,7,2026-01-04,2026-01,0,7,0
10126,ierdil,7,2026-01-04,2026-01,2,5,0
10127,fgulsever,16,2026-01-04,2026-01,0,16,0
10128,aapak,73,2026-01-04,2026-01,0,73,0
10129,acelebi,6,2026-01-04,2026-01,6,0,0
10130,gekim,177,2026-01-04,2026-01,0,177,0
10131,dnoic,7,2026-01-04,2026-01,7,0,0
10132,TIRMAK,93,2026-01-04,2026-01,18,30,45
10133,aayhan,125,2026-01-04,2026-01,101,24,0
10134,nakilli,1,2026-01-04,2026-01,1,0,0
10135,fbasak,3,2026-01-04,2026-01,3,0,0
10136,tcapkin,7,2026-01-04,2026-01,4,3,0
10137,abarkod,26,2026-01-04,2026-01,0,26,0
10138,kbtlideri,1,2026-01-05,2026-01,0,1,0
10139,ierdil,8,2026-01-05,2026-01,3,5,0
10140,pstjbmetiner,5,2026-01-05,2026-01,4,1,0
10141,sakgumus,1,2026-01-05,2026-01,0,1,0
10142,zyuksel,7,2026-01-05,2026-01,7,0,0
10143,hakand,77,2026-01-05,2026-01,77,0,0
10144,itopcu,8,2026-01-05,2026-01,8,0,0
10145,fgulsever,13,2026-01-05,2026-01,0,13,0
10146,bbugdayci,1,2026-01-05,2026-01,0,1,0
10147,mecigdem,12,2026-01-05,2026-01,10,2,0
10148,udalyan,4,2026-01-05,2026-01,0,3,1
10149,gsapmaz,2,2026-01-05,2026-01,2,0,0
10150,stjegitim,5,2026-01-05,2026-01,1,4,0
10151,hakdemir,4,2026-01-05,2026-01,4,0,0
10152,mkarsiv,2,2026-01-05,2026-01,2,0,0
10153,egonce,32,2026-01-05,2026-01,10,22,0
10154,aapak,26,2026-01-05,2026-01,12,14,0
10155,mbayirli,1,2026-01-05,2026-01,1,0,0
10156,msevim,19,2026-01-05,2026-01,10,9,0
10157,hbinay,2,2026-01-05,2026-01,2,0,0
10158,gbalvan,3,2026-01-05,2026-01,0,3,0
10159,dcolor,54,2026-01-05,2026-01,1,53,0
10160,sutetik,3,2026-01-05,2026-01,0,3,0
10161,ersener,1,2026-01-05,2026-01,1,0,0
10162,hbulut,37,2026-01-05,2026-01,37,0,0
10163,bfirat,23,2026-01-05,2026-01,22,1,0
10164,fcolak,2,2026-01-05,2026-01,2,0,0
10165,gakca,3,2026-01-05,2026-01,3,0,0
10166,ttlideri,19,2026-01-05,2026-01,19,0,0
10167,ekaragoz,47,2026-01-05,2026-01,47,0,0
10168,akamera,22,2026-01-05,2026-01,5,17,0
10169,edemirbas,4,2026-01-05,2026-01,4,0,0
10170,gekim,76,2026-01-05,2026-01,0,76,0
10171,tcapkin,2,2026-01-05,2026-01,0,2,0
10172,oyurtsever,1,2026-01-05,2026-01,1,0,0
10173,ntanriverdi,3,2026-01-05,2026-01,0,3,0
10174,asablon,12,2026-01-05,2026-01,12,0,0
10175,fbasak,3,2026-01-05,2026-01,3,0,0
10176,cer,39,2026-01-05,2026-01,39,0,0
10177,ogun,4,2026-01-05,2026-01,2,2,0
10178,aayhan,221,2026-01-05,2026-01,4,215,2
10179,mkofis,14,2026-01-05,2026-01,11,3,0
10180,obali,18,2026-01-05,2026-01,14,1,3
10181,abarkod,1,2026-01-05,2026-01,0,1,0
10182,fimetin,7,2026-01-05,2026-01,0,7,0
10183,MMUTLU,12,2026-01-05,2026-01,8,3,1
10184,amasun,72,2026-01-05,2026-01,8,64,0
10185,ebalaban,61,2026-01-05,2026-01,61,0,0
10186,caozturk,2,2026-01-05,2026-01,2,0,0
10187,dnoic,26,2026-01-05,2026-01,26,0,0
10188,fozay,1,2026-01-05,2026-01,1,0,0
10189,TIRMAK,4,2026-01-05,2026-01,4,0,0
10190,tevirgen,10,2026-01-05,2026-01,4,6,0
10191,mertan,9,2026-01-05,2026-01,9,0,0
10192,sulger,12,2026-01-05,2026-01,12,0,0
10193,ekaradavut,3,2026-01-05,2026-01,0,3,0
10194,oicoz,6,2026-01-05,2026-01,6,0,0
10195,ddcozgu,2,2026-01-06,2026-01,2,0,0
10196,cyildiz,2,2026-01-06,2026-01,1,1,0
10197,ebadem,3,2026-01-06,2026-01,3,0,0
